Lname,Fname,Freq,Times
KOSKUK,null,1.608762E-6,1,null
KOSKY,null,1.608762E-6,1,null
KOSLOFSKI,null,1.608762E-6,1,null
KOSLOW,null,1.608762E-6,1,null
KOSMACK,null,3.217524E-6,2,null
KOSMICK,null,1.608762E-6,1,null
KOSMYNKA,null,1.608762E-6,1,null
KOSNASKI,null,1.608762E-6,1,null
KOSNELNIK,null,1.608762E-6,1,null
KOSNIK,null,1.608762E-6,1,null
KOSNIRUK,null,1.608762E-6,1,null
KOSOLOFSKY,null,1.608762E-6,1,null
KOSOREWSKI,null,1.608762E-6,1,null
KOSOVICH,null,1.608762E-6,1,null
KOSOWAN,null,4.826286E-6,3,null
KOSS,null,3.217524E-6,2,null
KOSSNAR,null,1.608762E-6,1,null
KOSSTEK,null,1.608762E-6,1,null
KOST,null,1.608762E-6,1,null
KOSTA,null,1.608762E-6,1,null
KOSTAS,null,1.608762E-6,1,null
KOSTASCHUK,null,1.608762E-6,1,null
KOSTELNICK,null,1.608762E-6,1,null
KOSTELOS,null,1.608762E-6,1,null
KOSTENINK,null,1.608762E-6,1,null
KOSTENKO,null,1.2870096E-5,8,null
KOSTENUK,null,1.608762E-6,1,null
KOSTER,null,8.043809E-6,5,null
KOSTESKY,null,1.608762E-6,1,null
KOSTHALANCHIK,null,1.608762E-6,1,null
KOSTICH,null,1.608762E-6,1,null
KOSTIK,null,1.608762E-6,1,null
KOSTINK,null,1.608762E-6,1,null
KOSTISKO,null,1.608762E-6,1,null
KOSTIUK,null,1.608762E-6,1,null
KOSTNA,null,1.608762E-6,1,null
KOSTOFF,null,1.608762E-6,1,null
KOSTOHRYZ,null,1.608762E-6,1,null
KOSTOSKI,null,1.608762E-6,1,null
KOSTRUB,null,1.608762E-6,1,null
KOSTUCK,null,1.608762E-6,1,null
KOSTUK,null,6.435048E-6,4,null
KOT,null,8.043809E-6,5,null
KOTANKO,null,1.608762E-6,1,null
KOTAR,null,1.608762E-6,1,null
KOTBATY,null,1.608762E-6,1,null
KOTCH,null,4.826286E-6,3,null
KOTCHOS,null,1.608762E-6,1,null
KOTECK,null,1.608762E-6,1,null
KOTEK,null,1.608762E-6,1,null
KOTELCHUK,null,1.608762E-6,1,null
KOTHLOW,null,1.608762E-6,1,null
KOTIK,null,1.608762E-6,1,null
KOTILA,null,1.608762E-6,1,null
KOTLACHAK,null,1.608762E-6,1,null
KOTOWYEZ,null,1.608762E-6,1,null
KOTOY,null,1.608762E-6,1,null
KOTSCHORCK,null,1.608762E-6,1,null
KOTSLOPOLLOS,null,1.608762E-6,1,null
KOTSWICY,null,1.608762E-6,1,null
KOTT,null,4.826286E-6,3,null
KOTTMEIER,null,4.826286E-6,3,null
KOTUK,null,1.608762E-6,1,null
KOTUR,null,1.608762E-6,1,null
KOTYELA,null,1.608762E-6,1,null
KOTYS,null,1.608762E-6,1,null
KOTZ,null,1.608762E-6,1,null
KOUBER,null,1.608762E-6,1,null
KOUCUN,null,1.608762E-6,1,null
KOUGHAN,null,1.608762E-6,1,null
KOUNARAKIS,null,1.608762E-6,1,null
KOUPANIC,null,1.608762E-6,1,null
KOUPCHIK,null,1.608762E-6,1,null
KOURHARTSKY,null,1.608762E-6,1,null
KOURIL,null,1.608762E-6,1,null
KOUSSAYE,null,1.608762E-6,1,null
KOUTER,null,1.608762E-6,1,null
KOUTOULAS,null,1.608762E-6,1,null
KOUTUK,null,1.608762E-6,1,null
KOVACEVICH,null,1.608762E-6,1,null
KOVACH,null,1.608762E-6,1,null
KOVAL,null,1.4478857E-5,9,null
KOVALCHUK,null,8.043809E-6,5,null
KOVALENKO,null,3.217524E-6,2,null
KOVALSKI,null,3.217524E-6,2,null
KOVANKO,null,1.608762E-6,1,null
KOVENSKY,null,1.608762E-6,1,null
KOVICH,null,1.608762E-6,1,null
KOVISH,null,1.608762E-6,1,null
KOVISKY,null,1.608762E-6,1,null
KOVNATS,null,1.608762E-6,1,null
KOWALCHUK,null,6.435048E-6,4,null
KOWALCYNK,null,1.608762E-6,1,null
KOWALENKO,null,4.826286E-6,3,null
KOWALENKU,null,1.608762E-6,1,null
KOWALESKI,null,3.217524E-6,2,null
KOWALISZYN,null,1.608762E-6,1,null
KOWALL,null,1.608762E-6,1,null
KOWALSHUK,null,1.608762E-6,1,null
KOWALSKE,null,3.217524E-6,2,null
KOWALSKI,null,1.2870096E-5,8,null
KOWALSKY,null,3.217524E-6,2,null
KOWALSNUK,null,1.608762E-6,1,null
KOWALUIK,null,1.608762E-6,1,null
KOWALUK,null,1.608762E-6,1,null
KOWALYK,null,1.608762E-6,1,null
KOWASKI,null,1.608762E-6,1,null
KOWATCH,null,1.608762E-6,1,null
KOWBLUK,null,1.608762E-6,1,null
KOWBLYK,null,1.608762E-6,1,null
KOWDHYHY,null,1.608762E-6,1,null
KOWECEFF,null,1.608762E-6,1,null
KOWEN,null,1.608762E-6,1,null
KOWHANKO,null,1.608762E-6,1,null
KOWIN,null,1.608762E-6,1,null
KOWISKY,null,1.608762E-6,1,null
KOWPAK,null,1.608762E-6,1,null
KOWTUN,null,1.608762E-6,1,null
KOWULIA,null,1.608762E-6,1,null
KOYANAGI,null,1.608762E-6,1,null
KOYEE,null,1.608762E-6,1,null
KOYL,null,1.608762E-6,1,null
KOYLE,null,1.608762E-6,1,null
KOYNOFF,null,1.608762E-6,1,null
KOYOUJIAN,null,1.608762E-6,1,null
KOZACHENKO,null,1.608762E-6,1,null
KOZACK,null,1.608762E-6,1,null
KOZAK,null,9.652572E-6,6,null
KOZAKEVICH,null,1.608762E-6,1,null
KOZAKEWICK,null,1.608762E-6,1,null
KOZAKOV,null,1.608762E-6,1,null
KOZANCHUK,null,1.608762E-6,1,null
KOZAREVITZ,null,1.608762E-6,1,null
KOZARUK,null,1.608762E-6,1,null
KOZASHENKO,null,1.608762E-6,1,null
KOZEROWSKI,null,1.608762E-6,1,null
KOZIK,null,1.608762E-6,1,null
KOZIOROWSKI,null,1.608762E-6,1,null
KOZISKI,null,1.608762E-6,1,null
KOZLICK,null,1.608762E-6,1,null
KOZLOSKY,null,1.608762E-6,1,null
KOZLOV,null,1.608762E-6,1,null
KOZLOVICH,null,1.608762E-6,1,null
KOZLOWSKI,null,4.826286E-6,3,null
KOZLOWSKY,null,1.608762E-6,1,null
KOZLUK,null,3.217524E-6,2,null
KOZMA,null,1.608762E-6,1,null
KOZMICH,null,1.608762E-6,1,null
KOZMIK,null,1.608762E-6,1,null
KOZNAT,null,1.608762E-6,1,null
KOZNOSKI,null,1.608762E-6,1,null
KOZOSWYST,null,1.608762E-6,1,null
KOZOWSKI,null,1.608762E-6,1,null
KOZREL,null,1.608762E-6,1,null
KOZROSKI,null,1.608762E-6,1,null
KOZYRA,null,1.608762E-6,1,null
KRAATZ,null,1.608762E-6,1,null
KRACHEVSKY,null,1.608762E-6,1,null
KRACHT,null,1.608762E-6,1,null
KRAEHLING,null,3.217524E-6,2,null
KRAEMER,null,9.652572E-6,6,null
KRAFCHENKO,null,1.608762E-6,1,null
KRAFT,null,3.5392764E-5,22,null
KRAG,null,1.608762E-6,1,null
KRAGH,null,3.217524E-6,2,null
KRAGLIN,null,1.608762E-6,1,null
KRAHN,null,1.608762E-6,1,null
KRAINEAN,null,1.608762E-6,1,null
KRAJAEFSKI,null,1.608762E-6,1,null
KRAJNY,null,1.608762E-6,1,null
KRAKOWSKI,null,1.608762E-6,1,null
KRAKSA,null,1.608762E-6,1,null
KRAL,null,4.826286E-6,3,null
KRALL,null,3.217524E-6,2,null
KRAM,null,1.608762E-6,1,null
KRAMER,null,3.0566476E-5,19,null
KRAMIN,null,1.608762E-6,1,null
KRAMP,null,9.652572E-6,6,null
KRAMPE,null,1.608762E-6,1,null
KRANBERG,null,1.608762E-6,1,null
KRANGLE,null,1.608762E-6,1,null
KRANIKO,null,1.608762E-6,1,null
KRANKOSKI,null,1.608762E-6,1,null
KRANS,null,1.608762E-6,1,null
KRANTZ,null,1.608762E-6,1,null
KRANZ,null,4.826286E-6,3,null
KRANZUCK,null,1.608762E-6,1,null
KRAPCHUK,null,1.608762E-6,1,null
KRAPE,null,1.608762E-6,1,null
KRASEMAN,null,1.608762E-6,1,null
KRASINSKI,null,1.608762E-6,1,null
KRASKA,null,1.608762E-6,1,null
KRASNESKI,null,1.608762E-6,1,null
KRASNOKREDOFF,null,1.608762E-6,1,null
KRASOWSKI,null,1.608762E-6,1,null
KRASSILNIKOFF,null,1.608762E-6,1,null
KRATKY,null,4.826286E-6,3,null
KRATOCHVIL,null,1.608762E-6,1,null
KRATZ,null,3.217524E-6,2,null
KRAUS,null,1.608762E-6,1,null
KRAUSE,null,2.0913905E-5,13,null
KRAUSKOPF,null,1.608762E-6,1,null
KRAUSS,null,4.826286E-6,3,null
KRAUSSE,null,1.608762E-6,1,null
KRAUTER,null,3.217524E-6,2,null
KRAUTH,null,1.608762E-6,1,null
KRAUZO,null,1.608762E-6,1,null
KRAVCHENKO,null,1.608762E-6,1,null
KRAVCHUCK,null,1.608762E-6,1,null
KRAVCHUK,null,3.217524E-6,2,null
KRAVENCHUK,null,1.608762E-6,1,null
KRAVENKO,null,1.608762E-6,1,null
KRAVENSKI,null,1.608762E-6,1,null
KRAVESKI,null,1.608762E-6,1,null
KRAVETS,null,1.608762E-6,1,null
KRAVIS,null,1.608762E-6,1,null
KRAVITZ,null,1.608762E-6,1,null
KRAWANKY,null,1.608762E-6,1,null
KRAWCHUK,null,4.826286E-6,3,null
KRAWETZ,null,1.608762E-6,1,null
KRAWSHUCK,null,1.608762E-6,1,null
KRAWTCHUCK,null,1.608762E-6,1,null
KRAYAZYK,null,1.608762E-6,1,null
KRAYCHYI,null,1.608762E-6,1,null
KREADICK,null,1.608762E-6,1,null
KREAGER,null,3.217524E-6,2,null
KREAMER,null,1.608762E-6,1,null
KREASAN,null,1.608762E-6,1,null
KREASON,null,3.217524E-6,2,null
KREBS,null,4.826286E-6,3,null
KRECZMER,null,1.608762E-6,1,null
KREFTING,null,1.608762E-6,1,null
KREGEAR,null,1.608762E-6,1,null
KREGER,null,3.217524E-6,2,null
KREH,null,1.608762E-6,1,null
KREHBIEL,null,1.608762E-6,1,null
KREIDER,null,3.217524E-6,2,null
KREIDLER,null,1.608762E-6,1,null
KREIG,null,1.608762E-6,1,null
KREIGER,null,4.826286E-6,3,null
KREIGGER,null,1.608762E-6,1,null
KREINER,null,3.217524E-6,2,null
KREIS,null,1.608762E-6,1,null
KREISER,null,3.217524E-6,2,null
KREITZ,null,1.608762E-6,1,null
KREITZBURG,null,1.608762E-6,1,null
KREITZER,null,1.608762E-6,1,null
KREJCHIK,null,1.608762E-6,1,null
KRELL,null,3.217524E-6,2,null
KRELLER,null,4.826286E-6,3,null
KREM,null,1.608762E-6,1,null
KREMER,null,6.435048E-6,4,null
KREMERS,null,1.608762E-6,1,null
KREMPEAUX,null,1.608762E-6,1,null
KRENCHEL,null,1.608762E-6,1,null
KRENELKA,null,3.217524E-6,2,null
KRENGEL,null,1.608762E-6,1,null
KRENN,null,1.608762E-6,1,null
KRENT,null,1.608762E-6,1,null
KREPENKO,null,3.217524E-6,2,null
KREPOKAVOCH,null,1.608762E-6,1,null
KRESCHENOK,null,1.608762E-6,1,null
KRESHTOPEK,null,1.608762E-6,1,null
KRESIER,null,1.608762E-6,1,null
KRESIR,null,1.608762E-6,1,null
KRESKIY,null,1.608762E-6,1,null
KRESKO,null,1.608762E-6,1,null
KRESKOFF,null,1.608762E-6,1,null
KRESOSKY,null,1.608762E-6,1,null
KRESS,null,1.2870096E-5,8,null
KRESZ,null,1.608762E-6,1,null
KRETE,null,1.608762E-6,1,null
KRETZUL,null,3.217524E-6,2,null
KREUGER,null,3.217524E-6,2,null
KREUT,null,1.608762E-6,1,null
KREUTER,null,3.217524E-6,2,null
KREUTZ,null,4.826286E-6,3,null
KREUTZWEISER,null,4.826286E-6,3,null
KREUTZWIESER,null,3.217524E-6,2,null
KREUTZWISER,null,1.608762E-6,1,null
KREVER,null,1.608762E-6,1,null
KREVORUCHKA,null,1.608762E-6,1,null
KREWENKI,null,1.608762E-6,1,null
KREWOZAY,null,1.608762E-6,1,null
KREY,null,1.608762E-6,1,null
KREZANOVSKY,null,1.608762E-6,1,null
KRIBBS,null,3.217524E-6,2,null
KRIBS,null,3.217524E-6,2,null
KRICK,null,4.826286E-6,3,null
KRICKER,null,1.608762E-6,1,null
KRIDER,null,1.608762E-6,1,null
KRIEG,null,6.435048E-6,4,null
KRIEGER,null,6.435048E-6,4,null
KRIENKE,null,1.608762E-6,1,null
KRIKORIAN,null,1.608762E-6,1,null
KRIMENSKY,null,1.608762E-6,1,null
KRIMER,null,1.608762E-6,1,null
KRIMMEL,null,1.608762E-6,1,null
KRING,null,1.1261333E-5,7,null
KRINKE,null,1.608762E-6,1,null
KRIPOTOS,null,1.608762E-6,1,null
KRISHTOFF,null,1.608762E-6,1,null
KRISHTOL,null,1.608762E-6,1,null
KRISINSKI,null,1.608762E-6,1,null
KRISINSKIE,null,1.608762E-6,1,null
KRISKO,null,3.217524E-6,2,null
KRISKY,null,1.608762E-6,1,null
KRISLOK,null,3.217524E-6,2,null
KRISMAN,null,1.608762E-6,1,null
KRIST,null,3.217524E-6,2,null
KRISTENSEN,null,3.217524E-6,2,null
KRISTENSON,null,1.608762E-6,1,null
KRISTIANSEN,null,6.435048E-6,4,null
KRISTIENSEN,null,1.608762E-6,1,null
KRISTINUIK,null,1.608762E-6,1,null
KRISTJANSON,null,8.043809E-6,5,null
KRISTOFFERSEN,null,1.608762E-6,1,null
KRISTOFFERSON,null,1.608762E-6,1,null
KRIT,null,1.608762E-6,1,null
KRITCH,null,3.217524E-6,2,null
KRITZER,null,6.435048E-6,4,null
KRIVANEK,null,1.608762E-6,1,null
KRIVDA,null,1.608762E-6,1,null
KRIVENKO,null,1.608762E-6,1,null
KRIVENSKI,null,1.608762E-6,1,null
KRIVETSKY,null,1.608762E-6,1,null
KRIVINS,null,1.608762E-6,1,null
KRIVODUBSKY,null,1.608762E-6,1,null
KRIVOKOPOCH,null,1.608762E-6,1,null
KRIVOLOGKI,null,1.608762E-6,1,null
KRIVONOZKI,null,1.608762E-6,1,null
KRIVORUK,null,1.608762E-6,1,null
KRIVOSHEY,null,1.608762E-6,1,null
KRIVOUSKA,null,1.608762E-6,1,null
KRIWAY,null,1.608762E-6,1,null
KRIWCHENKO,null,1.608762E-6,1,null
KRIWETSKY,null,1.608762E-6,1,null
KRIWOKOW,null,1.608762E-6,1,null
KRIZ,null,1.608762E-6,1,null
KRMASHEK,null,1.608762E-6,1,null
KROASTEN,null,1.608762E-6,1,null
KROCH,null,1.608762E-6,1,null
KROCHAK,null,1.608762E-6,1,null
KROCHENCO,null,1.608762E-6,1,null
KROCHMAN,null,1.608762E-6,1,null
KROCK,null,1.608762E-6,1,null
KROCKMELL,null,1.608762E-6,1,null
KROCSOK,null,1.608762E-6,1,null
KROCTCH,null,1.608762E-6,1,null
KROCZENA,null,1.608762E-6,1,null
KROEGER,null,6.435048E-6,4,null
KROEKER,null,1.608762E-6,1,null
KROEPLIN,null,3.217524E-6,2,null
KROETSCH,null,1.1261333E-5,7,null
KROGER,null,1.608762E-6,1,null
KROGSTADT,null,4.826286E-6,3,null
KROH,null,1.608762E-6,1,null
KROHE,null,1.608762E-6,1,null
KROHN,null,6.435048E-6,4,null
KROL,null,1.608762E-6,1,null
KROLEVICZ,null,1.608762E-6,1,null
KROLICK,null,1.608762E-6,1,null
KROLIK,null,1.608762E-6,1,null
KROLIKOWSKI,null,1.608762E-6,1,null
KROLL,null,1.608762E-6,1,null
KROMBEIN,null,1.608762E-6,1,null
KROMER,null,1.608762E-6,1,null
KROMEY,null,1.608762E-6,1,null
KROMM,null,1.608762E-6,1,null
KROMREY,null,1.608762E-6,1,null
KRONE,null,1.608762E-6,1,null
KRONEBUSCH,null,1.608762E-6,1,null
KRONGLIN,null,1.608762E-6,1,null
KRONING,null,1.608762E-6,1,null
KRONLUND,null,1.608762E-6,1,null
KROONER,null,1.608762E-6,1,null
KROPATCHAK,null,1.608762E-6,1,null
KROPEK,null,1.608762E-6,1,null
KROPF,null,4.826286E-6,3,null
KROPIWINSKY,null,1.608762E-6,1,null
KROPLA,null,1.608762E-6,1,null
KROPONINSKI,null,1.608762E-6,1,null
KROPP,null,1.608762E-6,1,null
KROSNISKY,null,1.608762E-6,1,null
KROSS,null,1.608762E-6,1,null
KROSZEWSKY,null,1.608762E-6,1,null
KROTIK,null,1.608762E-6,1,null
KROTZ,null,4.826286E-6,3,null
KROUCHUK,null,1.608762E-6,1,null
KROUSE,null,6.435048E-6,4,null
KROVCHENKOFF,null,1.608762E-6,1,null
KROW,null,1.608762E-6,1,null
KROWCHUK,null,4.826286E-6,3,null
KROWIE,null,1.608762E-6,1,null
KROWITZ,null,1.608762E-6,1,null
KROZEER,null,1.608762E-6,1,null
KRSNO,null,1.608762E-6,1,null
KRSTEFF,null,1.608762E-6,1,null
KRSZTOF,null,1.608762E-6,1,null
KRTINICH,null,1.608762E-6,1,null
KRUCH,null,1.608762E-6,1,null
KRUCHAR,null,1.608762E-6,1,null
KRUCHCOFF,null,1.608762E-6,1,null
KRUCHKOV,null,1.608762E-6,1,null
KRUCKI,null,1.608762E-6,1,null
KRUCZKOWSKI,null,1.608762E-6,1,null
KRUDA,null,1.608762E-6,1,null
KRUEGER,null,2.413143E-5,15,null
KRUESEL,null,1.608762E-6,1,null
KRUETZ,null,1.608762E-6,1,null
KRUETZKAMP,null,1.608762E-6,1,null
KRUG,null,2.2522667E-5,14,null
KRUGAL,null,1.608762E-6,1,null
KRUGEL,null,1.608762E-6,1,null
KRUGER,null,2.413143E-5,15,null
KRUHMING,null,1.608762E-6,1,null
KRUIDENIER,null,1.608762E-6,1,null
KRUK,null,4.826286E-6,3,null
KRUL,null,1.608762E-6,1,null
KRULICKI,null,1.608762E-6,1,null
KRULZK,null,1.608762E-6,1,null
KRUMM,null,1.608762E-6,1,null
KRUMSEI,null,1.608762E-6,1,null
KRUNALOFF,null,1.608762E-6,1,null
KRUPNITZKY,null,1.608762E-6,1,null
KRUPNOW,null,1.608762E-6,1,null
KRUPOSKI,null,1.608762E-6,1,null
KRUPP,null,3.217524E-6,2,null
KRUS,null,1.608762E-6,1,null
KRUSBERG,null,1.608762E-6,1,null
KRUSCHLINSKY,null,1.608762E-6,1,null
KRUSE,null,1.1261333E-5,7,null
KRUSEL,null,1.608762E-6,1,null
KRUSHNOVSKY,null,1.608762E-6,1,null
KRUSKA,null,1.608762E-6,1,null
KRUSPE,null,3.217524E-6,2,null
KRUSZEK,null,1.608762E-6,1,null
KRUSZT,null,1.608762E-6,1,null
KRUT,null,3.217524E-6,2,null
KRUTKO,null,1.608762E-6,1,null
KRUTZ,null,3.217524E-6,2,null
KRUTZA,null,1.608762E-6,1,null
KRUUSMAGI,null,1.608762E-6,1,null
KRUVCHINKO,null,1.608762E-6,1,null
KRUYFF,null,1.608762E-6,1,null
KRUZICKI,null,1.608762E-6,1,null
KRUZZEINICKI,null,1.608762E-6,1,null
KRYMER,null,1.608762E-6,1,null
KRYMSKY,null,1.608762E-6,1,null
KRYROY,null,1.608762E-6,1,null
KRYSA,null,1.608762E-6,1,null
KRYSAK,null,1.608762E-6,1,null
KRYSZAK,null,1.608762E-6,1,null
KRYZANOWSKI,null,1.608762E-6,1,null
KRZEMINSKI,null,1.608762E-6,1,null
KRZOSKA,null,1.608762E-6,1,null
KRZUS,null,1.608762E-6,1,null
KRZYKOWSKY,null,1.608762E-6,1,null
KSANDER,null,1.608762E-6,1,null
KSEL,null,1.608762E-6,1,null
KSENDZ,null,1.608762E-6,1,null
KSHANOWY,null,1.608762E-6,1,null
KSZYMINSKI,null,1.608762E-6,1,null
KUBACOY,null,1.608762E-6,1,null
KUBANEK,null,1.608762E-6,1,null
KUBARSEP,null,1.608762E-6,1,null
KUBARTCHK,null,1.608762E-6,1,null
KUBB,null,1.608762E-6,1,null
KUBBERNUS,null,3.217524E-6,2,null
KUBE,null,1.608762E-6,1,null
KUBESH,null,3.217524E-6,2,null
KUBIAK,null,1.608762E-6,1,null
KUBIC,null,1.608762E-6,1,null
KUBICEK,null,1.608762E-6,1,null
KUBICK,null,1.608762E-6,1,null
KUBICKER,null,1.608762E-6,1,null
KUBIN,null,1.608762E-6,1,null
KUBINA,null,1.608762E-6,1,null
KUBITSKI,null,1.608762E-6,1,null
KUBLER,null,1.608762E-6,1,null
KUBLICK,null,1.608762E-6,1,null
KUBODERA,null,1.608762E-6,1,null
KUBOTA,null,3.217524E-6,2,null
KUBYN,null,1.608762E-6,1,null
KUCARAWAY,null,1.608762E-6,1,null
KUCERA,null,1.608762E-6,1,null
KUCH,null,1.608762E-6,1,null
KUCHAR,null,1.608762E-6,1,null
KUCHARSKI,null,1.608762E-6,1,null
KUCHER,null,3.217524E-6,2,null
KUCHERA,null,1.608762E-6,1,null
KUCHERAN,null,1.608762E-6,1,null
KUCHERAWAY,null,1.608762E-6,1,null
KUCHERUK,null,1.608762E-6,1,null
KUCHNER,null,1.608762E-6,1,null
KUCHUBA,null,1.608762E-6,1,null
KUCIUBA,null,1.608762E-6,1,null
KUCKURA,null,1.608762E-6,1,null
KUCYJ,null,1.608762E-6,1,null
KUDAKA,null,1.608762E-6,1,null
KUDATZKI,null,1.608762E-6,1,null
KUDELKA,null,1.608762E-6,1,null
KUDER,null,1.608762E-6,1,null
KUDIK,null,1.608762E-6,1,null
KUDRIN,null,1.608762E-6,1,null
KUDY,null,1.608762E-6,1,null
KUEHL,null,4.826286E-6,3,null
KUEHNER,null,4.826286E-6,3,null
KUEMPEL,null,3.217524E-6,2,null
KUEMPER,null,1.608762E-6,1,null
KUENEMANN,null,1.608762E-6,1,null
KUENZELL,null,1.608762E-6,1,null
KUENZIG,null,1.608762E-6,1,null
KUFA,null,1.608762E-6,1,null
KUFFNER,null,1.608762E-6,1,null
KUGAENKO,null,1.608762E-6,1,null
KUGLER,null,1.608762E-6,1,null
KUHAI,null,1.608762E-6,1,null
KUHAY,null,1.608762E-6,1,null
KUHL,null,6.435048E-6,4,null
KUHLBACK,null,1.608762E-6,1,null
KUHLING,null,1.608762E-6,1,null
KUHLMANN,null,1.608762E-6,1,null
KUHLMEIER,null,1.608762E-6,1,null
KUHLMIER,null,1.608762E-6,1,null
KUHN,null,2.8957715E-5,18,null
KUHRING,null,4.826286E-6,3,null
KUHRY,null,4.826286E-6,3,null
KUIACK,null,3.217524E-6,2,null
KUIKEN,null,1.608762E-6,1,null
KUINDERS,null,1.608762E-6,1,null
KUITULA,null,1.608762E-6,1,null
KUJALA,null,1.608762E-6,1,null
KUKKOLA,null,1.608762E-6,1,null
KUKLO,null,1.608762E-6,1,null
KUKTA,null,1.608762E-6,1,null
KUKWIEZIAK,null,1.608762E-6,1,null
KULAK,null,1.608762E-6,1,null
KULANDER,null,1.608762E-6,1,null
KULBA,null,1.608762E-6,1,null
KULBUBA,null,1.608762E-6,1,null
KULCHICKI,null,1.608762E-6,1,null
KULCZYCKI,null,1.608762E-6,1,null
KULECK,null,1.608762E-6,1,null
KULESA,null,1.608762E-6,1,null
KULEZYCKI,null,1.608762E-6,1,null
KULGIEWICZ,null,1.608762E-6,1,null
KULGOLCZUK,null,1.608762E-6,1,null
KULICK,null,1.608762E-6,1,null
KULIK,null,4.826286E-6,3,null
KULIKOWSKI,null,1.608762E-6,1,null
KULMALA,null,1.608762E-6,1,null
KULP,null,4.826286E-6,3,null
KULPACK,null,1.608762E-6,1,null
KULRICH,null,1.608762E-6,1,null
KULUNS,null,1.608762E-6,1,null
KULY,null,1.608762E-6,1,null
KUMAGAWA,null,1.608762E-6,1,null
KUMCHY,null,1.608762E-6,1,null
KUMMER,null,3.217524E-6,2,null
KUMP,null,1.608762E-6,1,null
KUMPF,null,1.608762E-6,1,null
KUMPH,null,1.608762E-6,1,null
KUNC,null,1.608762E-6,1,null
KUNCE,null,4.826286E-6,3,null
KUNDER,null,6.435048E-6,4,null
KUNDERT,null,1.608762E-6,1,null
KUNDSIN,null,1.608762E-6,1,null
KUNELL,null,1.608762E-6,1,null
KUNES,null,1.608762E-6,1,null
KUNESH,null,1.608762E-6,1,null
KUNIKOSKI,null,1.608762E-6,1,null
KUNIN,null,1.608762E-6,1,null
KUNKA,null,3.217524E-6,2,null
KUNKEL,null,8.043809E-6,5,null
KUNNOS,null,1.608762E-6,1,null
KUNO,null,4.826286E-6,3,null
KUNOVITCH,null,1.608762E-6,1,null
KUNSMAN,null,3.217524E-6,2,null
KUNST,null,1.608762E-6,1,null
KUNTZ,null,6.435048E-6,4,null
KUNTZIE,null,3.217524E-6,2,null
KUNZ,null,3.217524E-6,2,null
KUPIS,null,1.608762E-6,1,null
KUPITZ,null,1.608762E-6,1,null
KUPKEE,null,1.608762E-6,1,null
KUPPERS,null,1.608762E-6,1,null
KUPRICUK,null,1.608762E-6,1,null
KUPSKEY,null,1.608762E-6,1,null
KUPSKY,null,1.608762E-6,1,null
KURAZH,null,1.608762E-6,1,null
KURCHUCK,null,1.608762E-6,1,null
KURECIEN,null,1.608762E-6,1,null
KUREMSKI,null,1.608762E-6,1,null
KURILOVITCH,null,1.608762E-6,1,null
KURIST,null,1.608762E-6,1,null
KURISU,null,1.608762E-6,1,null
KURKOWSKI,null,1.608762E-6,1,null
KURKRAVITCH,null,1.608762E-6,1,null
KURKUS,null,1.608762E-6,1,null
KURNS,null,3.217524E-6,2,null
KURODA,null,3.217524E-6,2,null
KUROPATO,null,1.608762E-6,1,null
KUROPATWA,null,1.608762E-6,1,null
KURP,null,1.608762E-6,1,null
KURPINSKI,null,1.608762E-6,1,null
KURPINSKY,null,1.608762E-6,1,null
KURR,null,1.608762E-6,1,null
KURSCHENSKI,null,1.608762E-6,1,null
KURSO,null,1.608762E-6,1,null
KURT,null,3.217524E-6,2,null
KURTA,null,1.608762E-6,1,null
KURTH,null,1.608762E-6,1,null
KURTIN,null,1.608762E-6,1,null
KURTINIS,null,1.608762E-6,1,null
KURTNESS,null,1.608762E-6,1,null
KURTZ,null,8.043809E-6,5,null
KURTZMAN,null,1.608762E-6,1,null
KURTZWEG,null,1.608762E-6,1,null
KURUKLIS,null,1.608762E-6,1,null
KURULUK,null,3.217524E-6,2,null
KURYK,null,1.608762E-6,1,null
KURYLCZUK,null,1.608762E-6,1,null
KURYLKO,null,1.608762E-6,1,null
KURYLUK,null,1.608762E-6,1,null
KURYN,null,1.608762E-6,1,null
KURZ,null,3.217524E-6,2,null
KURZWEG,null,1.608762E-6,1,null
KUSACK,null,1.608762E-6,1,null
KUSHER,null,1.608762E-6,1,null
KUSHINE,null,1.608762E-6,1,null
KUSHNER,null,9.652572E-6,6,null
KUSHOKOSKY,null,1.608762E-6,1,null
KUSHOO,null,1.608762E-6,1,null
KUSIAR,null,1.608762E-6,1,null
KUSICK,null,3.217524E-6,2,null
KUSILKA,null,1.608762E-6,1,null
KUSITION,null,1.608762E-6,1,null
KUSKITCHU,null,1.608762E-6,1,null
KUSLOWITZ,null,1.608762E-6,1,null
KUSMARCHOW,null,1.608762E-6,1,null
KUSMICK,null,1.608762E-6,1,null
KUSMIEREK,null,1.608762E-6,1,null
KUSMIN,null,1.608762E-6,1,null
KUSMINER,null,1.608762E-6,1,null
KUSMIRCK,null,1.608762E-6,1,null
KUSMIREK,null,1.608762E-6,1,null
KUSNIERZ,null,1.608762E-6,1,null
KUSOK,null,1.608762E-6,1,null
KUSS,null,1.608762E-6,1,null
KUSSELA,null,1.608762E-6,1,null
KUSTER,null,1.608762E-6,1,null
KUSTOFT,null,1.608762E-6,1,null
KUSTRA,null,1.608762E-6,1,null
KUSTUSH,null,3.217524E-6,2,null
KUSY,null,1.608762E-6,1,null
