Lname,Fname,Freq,Times,Rank,Regiment
MURNEY,HARRY JAMES,24273,Lance Corporal,0
MURPHY,FRANCIS PARDEE,135793,Private,0
MURRAY,BERTRAM FRASER,1722,Private,0
NADON,HENRI NAPOLEON,438398,Private,0
NEAL,FRED JAMES,67330,Private,0
NICOL,EWEN CAMERON,,Lieutenant,0
NISBET,POLLOC SINCLAIR,,Lieutenant,0
OBMINSKI,ROMAN PETER,61112,Company Sergeant Major,0
OLIVER,ALEXANDER,623006,Private,0
OSIPA,ANDREW ANTON,13537,Private,0
PAGE,REGINALD,,Second Lieutenant,0
PALMER,REGINALD,,Lieutenant,0
PANNETON,AIMI ROSARIO,458477,Private,0
PARSONAGE,ALEXANDER,108452,Private,0
PAULET,LUCIEN,440147,Private,0
PELTIER,ALBERT,417066,Private,0
PEPIN,ROSARIO,439345,Private,0
PERRY,WILLIAM CLAUDE,,Second Lieutenant,0
PILON,EDOUARD,1467,Private,0
PIQUETTE,OZELIE,61471,Private,0
POLLARD,ALEXANDER,305581,Driver,0
POTVIN,ALEXANDER,113492,Private,0
POWELL,CLAUD HAMILTON,40473,Gunner,0
POZNIK,JOSEPH WALTER,823849,Private,0
PRATT,T G,23224,Private,0
PRITCHARD,FREDERICK GARFIELD,86198,Gunner,0
PROVENCHER,DOLPHIS,28079,Private,0
PULLAR,FRANK,404917,Private,0
QUINN,ALEXANDER FILLMORE,16685,Lance Corporal,0
REID,WILLIAM,458065,Private,0
RENNIE,ALEXANDER,319875,Gunner,0
RIACH,ALEXANDER,460891,Private,0
RICE,WILCOX HARMIN MAITLAND,675838,Private,0
RICHARDS,FREDERIC CHARLES,106509,Private,0
ROGERS,CLARENCE ELIAS,,Second Lieutenant,0
ROSLING,FREDERICK THOMAS,443310,Private,0
ROY,TELESPHARE,69847,Private,0
RYAN,MATTHEW WILLIAM,454510,Private,0
SAMPSON,LEWIS FREDERICK,439136,Private,0
SAUVE,ISAI,62261,Private,0
SCHRAM,GARRAT HIRAM LORNE,109589,Private,0
SCOTT,ALEXANDER,424487,Private,0
SCOTT,FREDERICK JOSEPH,460612,Private,0
SCRIMSHAW,FREDERICK,464397,Private,0
SHAW,HENRY,27761,Private,0
SIMMONS,HARMAN JOSEPH,412158,Private,0
SIMPSON,COLIN,,Second Lieutenant,0
SINCLAIR,COLIN MCLEOD,27254,Private,0
SINCLAIR,RUBEN,139694,Private,0
SINNOTT,ELMER,117534,Lance Corporal,0
SMITH,ADNETE JAMES,439128,Corporal,0
SMITH,ALEXANDER,66270,Private,0
SMITH,ARCHIBALD FLEMMING,22647,Private,0
SMITH,STUART,488754,Private,0
SMYTH,SYDNEY ROY,113561,Private,0
STANFORD,FREDERICK,73410,Private,0
STEEDS,FREDERICK HENRY,79677,Private,0
STEPHENS,GEOFFREY DUNCAN,,Second Lieutenant,0
STEPHENS,LAURENCE DE KALISZ,,Lieutenant,0
