Lname,Fname,Freq,Times
LANGENBACH,GEORGE EDWARD,1.5210513E-5,1,Private
LANGFORD,ALFRED,1.5210513E-5,1,Private
LANGSTON,NATHANIEL CYRIL,1.5210513E-5,1,Private
LANGTON,ARTHUR ROY,1.5210513E-5,1,Driver
LANHAM,ALBERT EDWARD,1.5210513E-5,1,Private
LANSDELL,ALBERT WATERS,1.5210513E-5,1,Private
LANTHIER,LOUIS,1.5210513E-5,1,Private
LAPINGTON,SYDNEY GERALD DOUGLAS,1.5210513E-5,1,Private
LAPLANTE,ARTHUR ALBERT EDWARD,1.5210513E-5,1,Sergeant
LAPOINTE,ALPHONSE,1.5210513E-5,1,Private
LAPOINTE,JOSEPH HENRY,1.5210513E-5,1,Private
LAPOINTE,LOUIS PHILIPPE,1.5210513E-5,1,Private
LARDNER,VICTOR ALFRED,1.5210513E-5,1,Private
LARGE,GEORGE FREDERICK,1.5210513E-5,1,Private
LARGE,THOMAS HENRY,1.5210513E-5,1,Private
LARIGEE,DANIEL,1.5210513E-5,1,Private
LARIGEE,PATRICK,1.5210513E-5,1,Private
LARIVIERE,ALBERT,1.5210513E-5,1,Private
LARIVIERE,FRANCIS XAVIER,1.5210513E-5,1,Private
LARKIN,JOSEPH,1.5210513E-5,1,Private
LARMOUR,JOHN GRAHAM,1.5210513E-5,1,Driver
LAROCHE,WILLIAM HENRY,1.5210513E-5,1,Private
LAROUCHE,EDMOND,1.5210513E-5,1,Private
LARSSON,LEONARD,1.5210513E-5,1,Private
LARTER,NORMAN IVAN,1.5210513E-5,1,Flight Sub Lieutenant
LASKEY,FRANCIS WILLIAM,1.5210513E-5,1,Private
LAST,NORMAN JOHN,1.5210513E-5,1,Private
LATORNELL,ARTHUR JOSEPH,1.5210513E-5,1,Lieutenant
LAUDER,ALLISTER,1.5210513E-5,1,Private
LAUDER,WILLIAM NORMAN,1.5210513E-5,1,Private
LAURIE,CHARLES,1.5210513E-5,1,Gunner
LAURIE,STUART,1.5210513E-5,1,Lieutenant
LAURSEN,HAROLD NICOLAI GEORGE,1.5210513E-5,1,Private
LAUZON,OZIAS,1.5210513E-5,1,Private
LAVISKY,STANLEY,1.5210513E-5,1,Private
LAW,ALBERT EDWARD,1.5210513E-5,1,Lance Corporal
LAW,ARCHIE HUBERT,1.5210513E-5,1,Private
LAW,JAMES EDMUND,1.5210513E-5,1,Private
LAW,ROBERT FREDERICK,1.5210513E-5,1,Corporal
LAW,WILLIAM,1.5210513E-5,1,Gunner
LAWDAY,GEORGE RAYMOND,1.5210513E-5,1,Corporal
LAWES,HAROLD BENNETT,1.5210513E-5,1,Able Seaman
LAWRENCE,ALEXANDER,1.5210513E-5,1,Private
LAWRENCE,JAMES,1.5210513E-5,1,Private
LAWRENCE,JOHN HILTON,1.5210513E-5,1,Corporal
LAWRENCE,REGINALD CHARLES FROGLEY,1.5210513E-5,1,Private
LAWRENCE,SAMUEL RICHMOND,1.5210513E-5,1,Private
LAWRENCE,WILLIAM LEATH,1.5210513E-5,1,Private
LAWRENCE,WILLIAM REUBEN,1.5210513E-5,1,Private
LAWSON,JACK HENRY,1.5210513E-5,1,Gunner
LAWSON,JOHN HERBERT,1.5210513E-5,1,Private
LAWSON,JOSEPH GEORGE,1.5210513E-5,1,Lance Corporal
LAWSON,ROBERT,1.5210513E-5,1,Private
LAWSON,WILLIAM ARTHUR,1.5210513E-5,1,Private
LAWTON,GEORGE WILLIAM COBBOLD,1.5210513E-5,1,Private
LAXTON,EDWARD,1.5210513E-5,1,Private
LAZENBURY,CHARLES JAMES,1.5210513E-5,1,Private
LAZENBY,THOMAS EDWIN,1.5210513E-5,1,Private
LE BARR,HAROLD,1.5210513E-5,1,Private
LEA,PETER CHRISTOPHER,1.5210513E-5,1,Private
LEACH,ALFRED EDWARD,1.5210513E-5,1,Driver
LEACH,GEORGE AUGUSTUS,1.5210513E-5,1,Private
LEACH,WILLIAM,1.5210513E-5,1,Lance Corporal
LEADBETTER,ROBERT,1.5210513E-5,1,Private
LEADEN,ALBERT EDWIN,1.5210513E-5,1,Private
LEAHY,VINCENT PATRICK,1.5210513E-5,1,Sapper
LEAMAN,PERCY DANIEL,1.5210513E-5,1,Private
LEARNED,RAYMOND,1.5210513E-5,1,Private
LEARY,ARTHUR JAMES,1.5210513E-5,1,Gunner
LEAVERLAND,HARRY,1.5210513E-5,1,Private
LEDINGHAM,JOHN MORRISON,1.5210513E-5,1,Private
LEDINGHAM,WILLIAM,1.5210513E-5,1,Lance Corporal
LEDUC,JOHN CHARLES ROMUALD,1.5210513E-5,1,Lieutenant
LEE,HARRY,1.5210513E-5,1,Private
LEE,HERBERT MALACHI,1.5210513E-5,1,Second Lieutenant
LEE,JOSEPH,1.5210513E-5,1,Private
LEE,SIDNEY JAMES,1.5210513E-5,1,Sergeant
LEE,THOMAS PERCY,1.5210513E-5,1,Private
LEECE,ROBERT,1.5210513E-5,1,Private
LEES,DAVID,1.5210513E-5,1,Corporal
LEFEBVRE,HENRI HOMER,1.5210513E-5,1,Lieutenant
LEFEBVRE,WILLIE,1.5210513E-5,1,Private
LEGER,AIME ANTOINE,1.5210513E-5,1,Lieutenant
LEGG,JOHN,1.5210513E-5,1,Private
LEGGAT,JOHN,1.5210513E-5,1,Private
LEGGATT,FREDERICK ALEXANDER,1.5210513E-5,1,Gunner
LEGGETT,GEORGE ALFRED,1.5210513E-5,1,Private
LEIGH,JOSEPH,1.5210513E-5,1,Lance Corporal
LEMAY,CAROLUS,1.5210513E-5,1,Sergeant
LEMAY,PERCY MELVILLE,1.5210513E-5,1,Private
LEMELIN,ALFRED,1.5210513E-5,1,Sapper
LEMIEUX,EDOUARD NERE,1.5210513E-5,1,Private
LEMIEUX,PHILIP PANTALION,1.5210513E-5,1,Chief Engine Room Artificer
LEMOINE,HAROLD JAMES,1.5210513E-5,1,Private
LENEHAN,THOMAS ARTHUR JOSEPH,1.5210513E-5,1,Private
LENIHAN,FRANK PATRICK,1.5210513E-5,1,Private
LENNARD,CHRISTOPHER NORMAN,1.5210513E-5,1,Sergeant
LENNON,THOMAS,1.5210513E-5,1,Private
LENTON,SAMUEL,1.5210513E-5,1,Private
LENZ,WILLARD FREDERICK,1.5210513E-5,1,Private
LEONARD,GEORGE,1.5210513E-5,1,Private
LEONARD,HARRY SIMON,1.5210513E-5,1,Private
LEONARD,ROBERT ALLEN,1.5210513E-5,1,Gunner
LEPAGE,JOHN,1.5210513E-5,1,Private
LEROY,OSMOND EDGAR,1.5210513E-5,1,Captain
LESHANE,KENNETH GEORGE,1.5210513E-5,1,Private
LESLIE,FRANK,1.5210513E-5,1,Private
LESLIE,GORDON FRANKLIN,1.5210513E-5,1,Lieutenant
LESLIE,ROBERT HOLMES,1.5210513E-5,1,Private
LESLIE,WILLIAM GRANT,1.5210513E-5,1,Private
LESSARD,JOSEPH RAOUL,1.5210513E-5,1,Private
LETTINGTON,ARTHUR ROBERT,1.5210513E-5,1,Private
LETVWNOWICK,MIKE,1.5210513E-5,1,Private
LEVERE,FRANK,1.5210513E-5,1,Private
LEVIE,HAROLD,1.5210513E-5,1,Private
LEWENDON,THOMAS ALAN,1.5210513E-5,1,Private
LEWIN,DAVID JOSEPH,1.5210513E-5,1,Corporal
LEWIS,CHARLES,1.5210513E-5,1,Second Corporal
LEWIS,CHARLES,1.5210513E-5,1,Private
LEWIS,CHRISTOPHER,1.5210513E-5,1,Sapper
LEWIS,FRANK SOLOMON,1.5210513E-5,1,Sergeant
LEWIS,FREDERICK HENRY,1.5210513E-5,1,Private
LEWIS,FREDERICK JOHN,1.5210513E-5,1,Private
LEWIS,ROGER,1.5210513E-5,1,Sergeant
LEWIS,ROY,1.5210513E-5,1,Private
LEWIS,STEPHEN,1.5210513E-5,1,Private
LEWIS,SYLVESTER MILITIUS,1.5210513E-5,1,Private
LEWIS,WILLIAM,1.5210513E-5,1,Private
LIBBY,LOFTUS MASON,1.5210513E-5,1,Private
LIDDELL,GEORGE KENLEY,1.5210513E-5,1,Private
LIDDELL,LESLIE OLDING,1.5210513E-5,1,Gunner
LIDDICOAT,WILLIAM HENRY,1.5210513E-5,1,Private
LIDSTONE,HARVEY JOHN,1.5210513E-5,1,Private
LIDWELL,BASIL ARNOLD,1.5210513E-5,1,Sergeant
LIESEMER,FRANK RICHARD,1.5210513E-5,1,Private
LIGHT,PERCY JOHN,1.5210513E-5,1,Private
LIGHTBODY,CLUNY JAMES,1.5210513E-5,1,Lieutenant
LILEY,ALBERT EDWARD,1.5210513E-5,1,Private
LILLY,GEORGE ILES,1.5210513E-5,1,Private
LINDSAY,JOHN,1.5210513E-5,1,Private
LINDSAY,WILLIAM GRANT,1.5210513E-5,1,Lance Corporal
LING,GEORGE MERRIAM,1.5210513E-5,1,Private
LINKLATER,ANDREW MAIN,1.5210513E-5,1,Gunner
LINKLATER,FREDERICK,1.5210513E-5,1,Private
LINKLATER,WILLIAM HARRY,1.5210513E-5,1,Private
LISTER,JAMES,1.5210513E-5,1,Private
LITTLE,ALEXANDER,1.5210513E-5,1,Driver
LITTLE,CHARLES,1.5210513E-5,1,Private
LITTLE,JOHN FRANK,1.5210513E-5,1,Private
LITTLE,THOMAS JAMES,1.5210513E-5,1,Private
LITTLE,WILLIAM,1.5210513E-5,1,Private
LITTLE,WILLIAM,1.5210513E-5,1,Sergeant
LITTLE,WILLIAM MCKAY,1.5210513E-5,1,Private
LITTLEJOHN,DAVID,1.5210513E-5,1,Private
LITTLEWOOD,WILLIAM HENRY,1.5210513E-5,1,Private
LIVERMORE,FREDERICK RICHARD,1.5210513E-5,1,Private
LIVESEY,ROBERT,1.5210513E-5,1,Sergeant
LIVETT,EDWARD,1.5210513E-5,1,Private
LIVETT,JOSEPH EDWIN,1.5210513E-5,1,Private
LIVINGSTONE,DUNCAN WALLACE,1.5210513E-5,1,Lance Corporal
LLEWELLYN,EDMUND HENRY,1.5210513E-5,1,Private
LLOYD,ELIAS,1.5210513E-5,1,Private
LLOYD,NOBLE RICHARDSON,1.5210513E-5,1,Private
LLOYD,THOMAS,1.5210513E-5,1,Private
LLOYD,WILLIAM,1.5210513E-5,1,Private
LOATES,ALBERT ROBERT,1.5210513E-5,1,Private
LOCK,GILBERT FRANK,1.5210513E-5,1,Corporal
LOCK,RICHARD,1.5210513E-5,1,Lance Corporal
LOCK,WILLIAM VALENTINE,1.5210513E-5,1,Lance Corporal
LOCKARD,WILLIAM ROBERT,1.5210513E-5,1,Private
LOCKE,HARRY,1.5210513E-5,1,Private
LOCKE,JONATHAN,1.5210513E-5,1,Private
LOCKEY,WALTER JOHN FARRIER,1.5210513E-5,1,Private
LOCKYER,JOHN,1.5210513E-5,1,Private
LOCKYER,WILLIE TOM,1.5210513E-5,1,Private
LODGE,WILLIAM STEPHEN,1.5210513E-5,1,Private
LOFT,ARTHUR,1.5210513E-5,1,Lieutenant
LOGAN,EVERETT EDWARD,1.5210513E-5,1,Private
LOGAN,JAMES LEO,1.5210513E-5,1,Private
LOGAN,ROBERT DRUMMOND,1.5210513E-5,1,Private
LOGAN,WILLIAM,1.5210513E-5,1,Private
LOGAN,WILLIAM WALTER,1.5210513E-5,1,Private
LOHNES,CECIL ARNOLD,1.5210513E-5,1,Private
LOHNES,LAURENCE,1.5210513E-5,1,Private
LOMAS,ERNEST,1.5210513E-5,1,Private
LONG,CHARLES,1.5210513E-5,1,Private
LONG,LAURIE,1.5210513E-5,1,Private
LONG,ROBERT HOLLIE,1.5210513E-5,1,Private
LONG,WALTER WEYBURN,1.5210513E-5,1,Private
LONG,WILFRID REGINALD,1.5210513E-5,1,Private
LONGHURST,WILLIAM GORDON,1.5210513E-5,1,Private
LONGPRE,MAXIME,1.5210513E-5,1,Private
LOOKER,HENRY JOHN,1.5210513E-5,1,Private
LOOKER,THOMAS ALFRED REGINALD,1.5210513E-5,1,Gunner
LOOMIS,ROY DOUGLAS,1.5210513E-5,1,Private
LORTIE,LUCIEN,1.5210513E-5,1,Private
LOUCKS,ROY,1.5210513E-5,1,Private
LOUDON,DAVID LITTLE,1.5210513E-5,1,Lance Corporal
LOUGHEED,WILSON,1.5210513E-5,1,Private
LOUGHTON,ANDREW,1.5210513E-5,1,Private
LOUNSBURY,LEONARD,1.5210513E-5,1,Private
LOUNSBURY,WILFRID LAURIER,1.5210513E-5,1,Private
LOVATT,CHARLES WESLEY,1.5210513E-5,1,Private
LOVATT,JOSEPH ROSS,1.5210513E-5,1,Corporal
LOVE,CHARLES GOODE LANDELS,1.5210513E-5,1,Private
LOVE,JAMES WHITE,1.5210513E-5,1,Private
LOVE,JOHN REGINALD,1.5210513E-5,1,Private
LOVELOCK,GILBERT ARTHUR,1.5210513E-5,1,Lance Corporal
LOVELY,TRUEMAN,1.5210513E-5,1,Private
LOWE,ARTHUR,1.5210513E-5,1,Private
LOWE,ARTHUR WADE,1.5210513E-5,1,Private
LOWE,EDWARD ALEXANDER ALEC,1.5210513E-5,1,Private
LOWE,SAMUEL ERNEST,1.5210513E-5,1,Private
LOWENSTERN,OTTO,1.5210513E-5,1,Sergeant
LOWRY,JOSIAH,1.5210513E-5,1,Private
LOWRY,THOMAS,1.5210513E-5,1,Lance Corporal
LUCAS,ALONZA,1.5210513E-5,1,Private
LUCAS,GEORGE,1.5210513E-5,1,Private
LUCAS,JOSEPH WILLIAM,1.5210513E-5,1,Private
LUCAS,REGINALD GUY,1.5210513E-5,1,Private
LUCEY,JEREMIAH FRANCIS,1.5210513E-5,1,Private
LUDFORD,JOHN,1.5210513E-5,1,Cadet
LUDWIG,HERMAN MUNRO,1.5210513E-5,1,Private
LUFF,HARRY FRANK,1.5210513E-5,1,Private
LUKE,WILLIAM,1.5210513E-5,1,Sapper
LULCHENKO,JOHN,1.5210513E-5,1,Private
LULOFF,MAX ALBERT,1.5210513E-5,1,Private
LUMB,HAROLD,1.5210513E-5,1,Private
LUMLEY,BARTLEY GIBSON,1.5210513E-5,1,Sergeant
LUMLEY,JOHN RICHARD,1.5210513E-5,1,Private
LUMLEY,ROBERT CHARLES,1.5210513E-5,1,Private
LUMSDEN,DAVID GREY,1.5210513E-5,1,Lance Corporal
LUND,CHARLES WILLIAM,1.5210513E-5,1,Private
LUND,RALPH,1.5210513E-5,1,Private
LUNN,GLENDON ISAAC,1.5210513E-5,1,Private
LUPTON,WILLIAM,1.5210513E-5,1,Private
LUSCOMBE,LOUIS KENNETH,1.5210513E-5,1,Private
LUSIER,JOSEPH,1.5210513E-5,1,Private
LUSK,CHARLES PETER,1.5210513E-5,1,Private
LUTES,OLEY AMBROSE,1.5210513E-5,1,Private
LUXON,CHARLES MOYSE,1.5210513E-5,1,Private
LUXTON,ROLAND,1.5210513E-5,1,Private
LYAS,JOSEPH JAMES,1.5210513E-5,1,Private
LYFFYT,HARRY,1.5210513E-5,1,Pioneer
LYLE,WILBERT MESYL,1.5210513E-5,1,Gunner
LYNCH,HERBERT,1.5210513E-5,1,Private
LYNCH,JOHN TERRENCE,1.5210513E-5,1,Private
LYNN,GEORGE,1.5210513E-5,1,Private
LYON,ALEXANDER MUIR,1.5210513E-5,1,Private
LYON,DONALD,1.5210513E-5,1,Lieutenant
LYON,LEON FRANK,1.5210513E-5,1,Private
LYONE,ALEXANDER MARTIN,1.5210513E-5,1,Second Lieutenant
LYTHE,HARRY,1.5210513E-5,1,Private
LYTLE,JOSEPH FRASER,1.5210513E-5,1,Private
MABELL,HENRY STEPHEN,1.5210513E-5,1,Private
MACALONEY,RALPH GORDON,1.5210513E-5,1,Flight Sub Lieutenant
MACARTHUR,DONALD ALEXANDER,1.5210513E-5,1,Private
MACARTHUR,DOUGALL SINCLAIR,1.5210513E-5,1,Sergeant
MACAULAY,ROBERT,1.5210513E-5,1,Private
MACCALLUM,EARLE CARMAN,1.5210513E-5,1,Lieutenant
MACCALLUM,MALCOLM,1.5210513E-5,1,Private
MACCOY,PERCY,1.5210513E-5,1,Private
MACCUISH,KENNETH ANGUS,1.5210513E-5,1,Captain
MACDONALD,ALEXANDER,1.5210513E-5,1,Lance Corporal
MACDONALD,ALEXANDER,1.5210513E-5,1,Private
MACDONALD,ALEXANDER,1.5210513E-5,1,Gunner
MACDONALD,ANGUS ALLAN,1.5210513E-5,1,Private
MACDONALD,DANIEL JAMES,1.5210513E-5,1,Private
MACDONALD,DONALD MAXWELL,1.5210513E-5,1,Private
MACDONALD,DONALD MURRAY,1.5210513E-5,1,Private
MACDONALD,EDGAR ERNEST,1.5210513E-5,1,Private
MACDONALD,FREDERICK WALTER,1.5210513E-5,1,Private
MACDONALD,JAMES,1.5210513E-5,1,Corporal
MACDONALD,JAMES AENEAS,1.5210513E-5,1,Lance Corporal
MACDONALD,JAMES WYLIE,1.5210513E-5,1,Private
MACDONALD,JOHN ALEXANDER,1.5210513E-5,1,Private
MACDONALD,JOHN ALEXANDER,1.5210513E-5,1,Lieutenant
MACDONALD,KENNETH FERGUSON,1.5210513E-5,1,Private
MACDONALD,RONALD,1.5210513E-5,1,Private
MACDONALD,RUSSELL STEWART,1.5210513E-5,1,Corporal
MACDONALD,THOMAS TODD,1.5210513E-5,1,Private
MACDONALD,WILLIAM,1.5210513E-5,1,Private
MACDONALD,WILLIAM HENRY,1.5210513E-5,1,Gunner
MACDONELL,RODERICK,1.5210513E-5,1,Private
MACDORMAN,EDWARD ALLISON,1.5210513E-5,1,Private
MACDUFF,GEORGE HAYWOOD,1.5210513E-5,1,Gunner
MACDUFF,WILLIAM BROWN,1.5210513E-5,1,Second Lieutenant
MACEWEN,LOUIS JAMES,1.5210513E-5,1,Private
MACFARLAND,JAMES,1.5210513E-5,1,Private
MACGROTTY,FRANCIS ALEXANDER,1.5210513E-5,1,Lieutenant
MACHAFFIE,JOHN,1.5210513E-5,1,Lieutenant
MACHAN,JAMES CLYDE,1.5210513E-5,1,Private
MACHON,ERNEST GEORGE,1.5210513E-5,1,Sergeant
MACHTELINSKY,ALPHONSE,1.5210513E-5,1,Private
MACINNES,HUGH,1.5210513E-5,1,Private
MACINTOSH,JOHN,1.5210513E-5,1,Private
MACINTYRE,NORMAN,1.5210513E-5,1,Private
MACK,WILFRED ABNER,1.5210513E-5,1,Private
MACKAY,ALEXANDER JOHN,1.5210513E-5,1,Private
MACKAY,ANDREW EDWARD HECTOR,1.5210513E-5,1,Private
MACKAY,ANGUS,1.5210513E-5,1,Lance Corporal
MACKAY,JAMES SUTHERLAND,1.5210513E-5,1,Private
MACKAY,JOHN,1.5210513E-5,1,Sergeant
MACKAY,JOHN ALEXANDER,1.5210513E-5,1,Second Lieutenant
MACKAY,NEIL,1.5210513E-5,1,Lance Corporal
MACKENZIE,ALEXANDER MCKAY,1.5210513E-5,1,Sapper
MACKENZIE,ALEXANDER STRAGHAN,1.5210513E-5,1,Private
MACKENZIE,HECTOR JOSEPH,1.5210513E-5,1,Corporal
MACKENZIE,JAMES WILLIAM,1.5210513E-5,1,Private
MACKENZIE,JOHN WILLIAM,1.5210513E-5,1,Private
MACKENZIE,KENNETH,1.5210513E-5,1,Private
MACKENZIE,LEONARD CHARLES,1.5210513E-5,1,Private
MACKENZIE,MURDO,1.5210513E-5,1,Private
MACKENZIE,ROSS MACAULAY,1.5210513E-5,1,Lieutenant
MACKENZIE,WILLIAM ARTHUR,1.5210513E-5,1,Lieutenant
MACKEY,ROBERT BRUCE,1.5210513E-5,1,Lance Corporal
MACKIE,ALEXANDER,1.5210513E-5,1,Private
MACKINNON,ALFRED RANDOLPH,1.5210513E-5,1,Private
MACKINNON,JOSEPH FRANCIS,1.5210513E-5,1,Lieutenant
MACKINNON,NEIL JOHN,1.5210513E-5,1,Private
MACKLOW,JOHN ASHWORTH,1.5210513E-5,1,Private
MACLAREN,GEORGE ALFRED,1.5210513E-5,1,Private
MACLEAN,ALLAN DUNCAN,1.5210513E-5,1,Private
MACLEAN,FITZROY DONALD,1.5210513E-5,1,Corporal
MACLEAN,LAUCHLAN,1.5210513E-5,1,Private
MACLEAN,NEIL HOUSTON,1.5210513E-5,1,Private
MACLEAN,WALTER LEONARD,1.5210513E-5,1,Major
MACLENNAN,RODERICK WARD,1.5210513E-5,1,Second Lieutenant
MACLENNAN,WILLIAM,1.5210513E-5,1,Private
MACLEOD,ARCHIE,1.5210513E-5,1,Gunner
MACLEOD,COLIN,1.5210513E-5,1,Private
MACLEOD,DANIEL KENNETH,1.5210513E-5,1,Private
MACLEOD,DONALD JOHN,1.5210513E-5,1,Private
MACLEOD,DUNCAN JOHN,1.5210513E-5,1,Private
MACLEOD,ELMER GEORGE,1.5210513E-5,1,Second Lieutenant
MACLEOD,GEORGE ANGUS,1.5210513E-5,1,Sergeant
MACLEOD,KENNETH KEITH,1.5210513E-5,1,Lance Corporal
MACLEOD,NORWOOD,1.5210513E-5,1,Lieutenant
MACMILLAN,ALEXANDER CHISHOLM,1.5210513E-5,1,Company Sergeant Major
MACMILLAN,DANIEL,1.5210513E-5,1,Private
MACMILLAN,ERNEST EUGENE,1.5210513E-5,1,Lance Corporal
MACMILLAN,HUGH,1.5210513E-5,1,Corporal
MACMILLAN,HUGH ALEXANDER,1.5210513E-5,1,Private
MACMILLAN,IAN,1.5210513E-5,1,Private
MACMILLAN,SHELDON ALEXANDER,1.5210513E-5,1,Private
MACNAB,JOHN STUART,1.5210513E-5,1,Private
MACNAUGHTON,COLIN GORDON,1.5210513E-5,1,Private
MACNEICE,ARCHIBALD,1.5210513E-5,1,Private
MACNEIL,CHARLES HERMAN,1.5210513E-5,1,Flight Lieutenant
MACPHERSON,ALBERT NORMAN,1.5210513E-5,1,Private
MACPHERSON,CHARLES KENNETH,1.5210513E-5,1,Lieutenant
MACPHERSON,FREDERICK,1.5210513E-5,1,Private
MACPHERSON,GEORGE,1.5210513E-5,1,Lance Sergeant
MACPHERSON,ROSS EDGAR,1.5210513E-5,1,Lance Corporal
MACPHERSON,WILLIAM GEORGE,1.5210513E-5,1,Private
MACRAE,JAMES DONALD,1.5210513E-5,1,Private
MACRAE,JOHN LAWRENCE,1.5210513E-5,1,Private
MACRAE,NORMAN,1.5210513E-5,1,Private
MACTAVISH,JOHN HECTOR,1.5210513E-5,1,Private
MADDAUGH,CHESTER,1.5210513E-5,1,Private
MADDEN,GEORGE JOSEPH,1.5210513E-5,1,Sergeant
MADELEY,JOHN,1.5210513E-5,1,Private
MADEN,JAMES THOMAS,1.5210513E-5,1,Private
MADER,WARD MAXNER,1.5210513E-5,1,Private
MADILL,JAMES,1.5210513E-5,1,Private
MAGEE,WILLIAM,1.5210513E-5,1,Private
MAGENNIS,KENNEDY,1.5210513E-5,1,Private
MAGGS,WILLIAM,1.5210513E-5,1,Private
MAGUIRE,JOHN,1.5210513E-5,1,Private
MAHER,DANIEL,1.5210513E-5,1,Private
MAIDMENT,EDWARD,1.5210513E-5,1,Private
MAINSE,CLARENCE GARFIELD,1.5210513E-5,1,Private
MAIR,WILLIAM GEORGE,1.5210513E-5,1,Private
MAITLAND,CHARLES,1.5210513E-5,1,Private
MAKIN,THOMAS,1.5210513E-5,1,Sapper
MAKSIMOVICH,DIOMID,1.5210513E-5,1,Private
MALAKONIS,GREGORY,1.5210513E-5,1,Private
MALCOLM,CHARLES SECOR,1.5210513E-5,1,Private
MALCOLM,GORDON ROSS,1.5210513E-5,1,Driver
MALLINSON,JAMES,1.5210513E-5,1,Private
MALLOUGH,IAN CAMERON,1.5210513E-5,1,Private
MALONE,PATRICK,1.5210513E-5,1,Sapper
MALONEY,JAMES WILLIAM,1.5210513E-5,1,Corporal
MALONEY,JOHN FRANCIS,1.5210513E-5,1,Lieutenant
MALTBY,ALBERT EDWARD,1.5210513E-5,1,Corporal
MANARY,WESLEY WEBSTER,1.5210513E-5,1,Lance Corporal
MANN,GEORGE ALBERT,1.5210513E-5,1,Private
MANN,JAMES,1.5210513E-5,1,Private
MANN,JOHN,1.5210513E-5,1,Private
MANNALL,SYDNEY,1.5210513E-5,1,Private
MANNERS,JOHN HENRY,1.5210513E-5,1,Bombardier
MANSEAU,JOSEPH EDOUARD,1.5210513E-5,1,Private
MANSEY,THOMAS,1.5210513E-5,1,Bombardier
MANSON,ERIC DOUGLAS,1.5210513E-5,1,Cadet
MANSON,FRANK,1.5210513E-5,1,Private
MANUEL,VANE CARRINGTON,1.5210513E-5,1,Second Lieutenant
MARACLE,ISAAC,1.5210513E-5,1,Private
MARCH,THOMAS ARTHUR,1.5210513E-5,1,Sapper
MARCH-PHILLIPS,SPENCER LESLIE,1.5210513E-5,1,Second Lieutenant
MARCHANT,FRANK,1.5210513E-5,1,Private
MARCHANT,HENRY GORDON,1.5210513E-5,1,Private
MARCROFT,CHARLES SEATON,1.5210513E-5,1,Private
MARCUS,DAVID,1.5210513E-5,1,Private
MARK,ROBERT HENRY,1.5210513E-5,1,Private
MARKELL,WILLIAM JOHN,1.5210513E-5,1,Private
MARQUIS,GERARD,1.5210513E-5,1,Private
MARRIOTT,WILLIAM,1.5210513E-5,1,Private
MARRIOTT,WILLIAM HAROLD,1.5210513E-5,1,Private
MARSH,JAMES WEBSTER,1.5210513E-5,1,Private
MARSHALL,CLARENCE VICTOR,1.5210513E-5,1,Sapper
MARSHALL,ERNEST,1.5210513E-5,1,Private
MARSHALL,JOHN MILLS,1.5210513E-5,1,Private
MARSHALL,JOSEPH HERBERT,1.5210513E-5,1,Private
MARSHALL,LEONARD LESLIE,1.5210513E-5,1,Staff Serjeant Saddler
MARSHALL,ROBERT,1.5210513E-5,1,Private
MARSHALL,ROBERT,1.5210513E-5,1,Sapper
MARSHALL,WILLIAM JOHN,1.5210513E-5,1,Private
MARSLAND,FRED,1.5210513E-5,1,Private
MARTELL,WALTER URBAN,1.5210513E-5,1,Lieutenant
MARTIN,ALFRED WRIGHT,1.5210513E-5,1,Sapper
MARTIN,ALPHONSUS JOSEPH,1.5210513E-5,1,Private
MARTIN,ANGUS,1.5210513E-5,1,Private
MARTIN,DE WITT SAMUEL,1.5210513E-5,1,Corporal
MARTIN,EDDY,1.5210513E-5,1,Private
MARTIN,EDWARD,1.5210513E-5,1,Private
MARTIN,EDWARD FRANCIS,1.5210513E-5,1,Gunner
MARTIN,GEORGE,1.5210513E-5,1,Private
MARTIN,GEORGE ERNEST,1.5210513E-5,1,Second Lieutenant
MARTIN,GEORGE HAROLD,1.5210513E-5,1,Private
MARTIN,JOHN JOSEPH,1.5210513E-5,1,Lieutenant
MARTIN,JOHN WILLIAM,1.5210513E-5,1,Private
MARTIN,JOSEPH,1.5210513E-5,1,Private
MARTIN,LESLIE CHARLES,1.5210513E-5,1,Private
MARTIN,MALCOLM,1.5210513E-5,1,Private
MARTIN,NEIL,1.5210513E-5,1,Gunner
MARTIN,NORMAN,1.5210513E-5,1,Private
MARTIN,REUBEN,1.5210513E-5,1,Sapper
MARTIN,THOMAS FREDERICK,1.5210513E-5,1,Private
MARTIN,THOMAS TAYLOR,1.5210513E-5,1,Private
MARTIN,WILLIAM CHARLES,1.5210513E-5,1,Private
MARTINDALE,JAMES,1.5210513E-5,1,Private
MARTINGALE,ERNEST JOHN,1.5210513E-5,1,Private
MARZO,FRANK,1.5210513E-5,1,Private
MASON,JAMES WALTER,1.5210513E-5,1,Gunner
MASSEY,JOHN,1.5210513E-5,1,Private
MASSEY,KENNETH EDMONDS,1.5210513E-5,1,Private
MASSIA,WILLIAM,1.5210513E-5,1,Private
MASTERMAN,HAROLD WILKINSON,1.5210513E-5,1,Private
MASTERTON,JAMES,1.5210513E-5,1,Corporal
MATHER,THOMAS LAIDLAW,1.5210513E-5,1,Private
MATHER,WILMER BLACKMORE,1.5210513E-5,1,Private
MATHERS,WILLIAM JOSEPH,1.5210513E-5,1,Private
MATHESON,CAMPBELL ARNETT,1.5210513E-5,1,Private
MATHESON,CHARLES,1.5210513E-5,1,Private
